scorer,,,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross,lyphardcross
labeled-data,2025_silk_01_nologo,img025.png,2713.2202352410277,711.2193139656265,2580.404541015625,383.45257568359375,1979.2627446654903,537.5815355658019,1430.5115634447577,492.9577817728675,2268.83503134385,1257.532338106134,2352.3929222837687,1480.403632891232,2443.595458984375,1530.959228515625,1846.884113480073,1252.1244524951633,1727.2902539193717,1465.147646510618,,,,,,,,,1206.61669921875,1132.7012939453125,1272.0856933593748,1430.2352002084344,1265.4537797839403,1548.5033936202922
labeled-data,2025_silk_01_nologo,img026.png,2714.9939185560097,700.433929344377,2586.647165055795,384.04425792524245,1992.6703290896837,533.284668972004,1425.5567671119893,494.4821620998461,2258.3182607529193,1288.441148868618,2332.9384662763005,1491.4081078922138,,,1852.3843427057277,1243.6690255545896,1715.083164542707,1467.529642124732,,,,,1261.3923149605516,1485.4384914503432,,,1231.5442327511992,1139.2007378218564,1315.1188629373858,1425.7423270316388,,
labeled-data,2025_silk_01_nologo,img028.png,2707.65581633508,707.6374291343936,2590.014404296875,376.9355773925781,1979.798684658601,534.4826184742049,1426.5666464394485,490.4823228409791,2216.835921695294,1270.1255998248855,2286.2605069186643,1494.5648877740452,,,1821.4302024259903,1300.0459320004722,1702.769181485164,1453.5055175125183,,,,,1220.4410400390623,1465.5547460675066,,,1282.1688933351827,1148.7691216054914,1386.6968951348454,1431.4527146994124,1420.0355224609375,1568.7265625
labeled-data,2025_silk_01_nologo,img029.png,2709.0721688872645,723.4157543821923,2593.46875,380.0151062011719,1990.1313604792158,530.9239319376459,1412.6644198244621,497.7392222812848,2197.127913882794,1245.5297354752217,2266.401498129602,1493.767646563108,,,1858.6685034171867,1285.4385051901738,1707.162164975453,1456.2727001428275,,,1227.248935258199,1166.8817138671873,1200.87109375,1468.4848925650035,,,1310.3830322921708,1169.3297168493616,1422.9575349932288,1437.9193309365933,1473.0924858779924,1555.223110640235
labeled-data,2025_silk_01_nologo,img030.png,2712.009110335075,721.3275868909238,2601.571206160471,387.02906614617774,1980.7310962059428,533.284668972004,1416.6023424491837,500.4517785417166,2189.667671671409,1264.5626831011361,2243.394219648243,1494.392916113149,,,1870.293192031339,1306.3499981942293,1715.083164542707,1467.5296421247317,1649.417383682132,1557.073888752789,1210.6505752046526,1172.033628252144,1186.772109437171,1482.4536832294082,,,1333.0277122629973,1157.1095871474677,1461.3744657632121,1437.6815599153797,1491.2225479725644,1560.0586969737242
labeled-data,2025_silk_01_nologo,img032.png,2709.0243021141396,730.2820115537295,2607.540822602342,401.95310725085386,1971.776671543137,533.284668972004,1431.52638355386,506.42139498358705,2165.789205903927,1258.5930666592656,2216.530945659826,1500.3625325550195,,,1932.974164670979,1300.380381752359,1777.7641371823468,1473.4992585666023,1673.2958494496138,1545.134655869048,1186.772109437171,1183.9728611358848,1150.9544107859479,1473.4992585666023,,,1377.7998355770255,1198.896902240561,1524.055438402852,1455.590409240991,,
labeled-data,2025_silk_01_nologo,img034.png,2715.805629219978,746.4748995882085,2621.781982421875,420.354213909304,1963.959609860501,529.0287376879962,1407.1962427890853,515.7685711009901,2149.3199582454154,1263.284453040431,2174.3244676069926,1490.9132187416099,,,2003.1353549085168,1292.72128353673,1838.282087703359,1472.2247314453148,1742.859373031755,1561.019262760919,1170.3350830078125,1185.364990234375,1107.1355734358222,1473.944580078125,,,1431.5227060622476,1210.149668073724,1589.1169598054764,1464.2399267315704,1673.4358278736906,1565.982827240287
labeled-data,2025_silk_01_nologo,img036.png,2720.7299360193874,767.8845841598837,2636.940185546875,423.9880676269531,1954.284200650372,523.1914314637697,1416.638808930008,522.8574757963513,2137.5574998335546,1268.9331633886372,2139.918170925627,1476.4153585920722,,,2065.2285420613252,1287.5162393500982,1913.557593701009,1468.1892556657403,1823.4277413626241,1556.890050596005,1156.2296896467592,1186.23027129074,1072.1172628889472,1473.0826416015625,1734.4029541015625,1576.1248779296875,1470.5345631151354,1234.5173661857684,1630.4153860378444,1480.5179263621535,,
labeled-data,2025_silk_01_nologo,img038.png,2730.488362364762,780.6760234109846,2647.616943359375,445.539306640625,1954.1968377480016,518.5502894749379,1413.8062594293674,536.259012366434,,,2106.043170925627,1467.2526568392932,,,2123.434463692353,1270.3162774444254,1994.028935632792,1464.0407427767936,1907.0672937006666,1568.083901746067,1134.0580323510594,1191.9139728834434,1036.9755392561347,1465.9816607455432,,,1480.856689453125,1236.6304931640625,1653.2853953826416,1495.2386402209518,1754.1610447101139,1572.9284737844991
labeled-data,2025_silk_01_nologo,img039.png,2735.236278920016,785.0443167837831,2656.3603515625,453.69586181640625,1958.600940657554,519.4228013873226,1398.9208020856809,534.1532952249113,,,,,,,2155.9283313429655,1254.2762276481271,2045.8234265155243,1463.9937457064807,1958.709217277103,1552.8547435681107,1125.07861328125,1199.462158203125,1021.0838766584784,1469.1742410173028,,,1481.5817324309382,1244.7335527092064,1650.2657384423364,1504.8666740049798,,
labeled-data,2025_silk_01_nologo,img040.png,2747.8268089862977,801.9174088561749,2670.2217952419815,470.6036963323642,1968.7918633222018,512.3910114254575,1413.6175342282486,548.2087100766803,2088.184192159611,1261.5778748802009,,,,,2183.6980552295386,1249.63864199646,2091.169000380546,1461.5600256828614,2001.6247537524894,1545.134655869048,1118.1215203556603,1195.9120940196258,1010.6684244019921,1473.4992585666023,,,1476.2985068678884,1267.5474913220714,1634.4933425774557,1506.3321489968898,,
labeled-data,2025_silk_01_nologo,img041.png,2741.8571925444267,810.8718335189808,2670.2217952419815,476.5733127742347,1965.8070551012665,518.3606278673278,1395.708684902637,554.1783265185506,2076.2449592758703,1270.5322995430065,2049.3816852874534,1467.529642124732,,,2213.5461374388906,1231.7297926708486,2132.9563154736397,1458.5752174619263,,,1112.15190391379,1198.896902240561,992.7595750763805,1464.5448339037966,,,1449.4352328794712,1261.5778748802009,1616.5844932518444,1524.2409983225014,,
labeled-data,2025_silk_01_nologo,img043.png,2752.288515037054,824.2462280682818,2672.180419921875,480.8896179199219,1945.339685479758,515.3729213108754,1391.364700421832,559.2662030239878,2053.2254936711433,1234.8179075460412,2012.482692325769,1460.9504574269085,,,2252.704138101719,1215.4012528618978,2223.9867991502974,1435.981912126154,2151.4698456437245,1543.309555832528,1095.6934814453125,1205.2420654296875,966.2146606445309,1469.4774169921875,,,1406.8746222981792,1259.9154195010474,1573.4862046666972,1525.0468892276099,,
labeled-data,2025_silk_01_nologo,img044.png,2759.766041870039,819.8262581817864,2685.1458363466572,482.54292921610516,1977.7462879850075,512.3910114254575,1404.6631095654427,560.1479429604212,2034.457644182777,1258.5930666592656,1998.639945531554,1473.4992585666023,,,2273.2423018575955,1207.8513269033667,2261.3030689738544,1440.6663681363148,2204.591712776085,1536.1802312062423,1094.2430545881784,1195.9120940196258,962.9114928670283,1461.5600256828614,,,1395.708684902637,1264.5626831011361,1550.9187123912693,1521.256190101566,,
labeled-data,2025_silk_01_nologo,img045.png,2767.874636273427,826.5085499298585,2672.945556640625,482.887451171875,1963.6437753416344,515.6780761292534,1408.216519775896,554.7356717229768,2020.7004716545184,1250.9228520672234,1976.8601828108222,1468.1654052734373,,,2287.74600687017,1196.3190888077863,2307.4817640849865,1430.3801521668947,,,1083.0675048828125,1201.22802734375,960.1433667394832,1463.4174050798033,,,1383.858014252779,1258.7689496060189,1530.9973334363563,1523.4123677432349,,
labeled-data,2025_silk_01_nologo,img047.png,2769.2188890346492,810.5853965592083,2665.8798828125,481.52545166015625,1973.1483076849777,523.1427757104407,1422.5139297385113,546.0852454027711,1992.9325093447974,1253.8489528467962,1939.5200949201972,1461.7305621127307,,,2326.9227429627117,1196.678707948412,2369.7044380564084,1430.4912361512693,2387.680244434935,1551.5420171489077,1078.98974609375,1188.51025390625,971.2123686674394,1460.1401080111686,,,1361.01237153203,1239.0217894246002,1484.0008914492023,1523.3779439151099,,
labeled-data,2025_silk_01_nologo,img048.png,2774.6900829747146,816.8414499608512,2670.2217952419815,473.5885045532994,1977.7462879850075,524.3302443091984,1419.587150670119,542.2390936348097,1977.7462879850075,1261.5778748802009,1927.0045482291084,1476.4840667875376,,,2341.892890939106,1204.8665186824314,2398.6042471368755,1425.7423270316388,2434.421945788098,1545.134655869048,1079.3190134835024,1186.9576693568201,992.7595750763805,1455.590409240991,915.1545613320645,1551.1042723109185,1350.9365615886086,1243.6690255545896,1461.3744657632121,1521.256190101566,1556.8883288331397,1577.9675462993355
labeled-data,2025_silk_01_nologo,img049.png,2775.0438906340632,809.8192655565366,2661.115966796875,471.0688171386719,1985.4520006486941,524.1358787377844,1429.500907656453,534.7879825980569,1968.568308947461,1261.30222862469,1902.5728292951972,1454.6430089910868,,,2345.471021645125,1206.401834505878,2426.498372382749,1422.4591029515009,2468.6965112308058,1554.2262105166724,1084.5660400390625,1186.4598388671875,1002.4403922650155,1452.6474035223368,915.9401096924583,1554.9349507510474,1336.2677001953125,1234.4261474609375,1442.554404927443,1520.7590941121002,,
labeled-data,2025_silk_01_nologo,img052.png,2774.6900829747146,781.0237513096283,2661.267370579176,455.679655227688,1986.7007126478131,530.2998607510688,1422.5719588910542,518.360627867328,1929.9893564500437,1267.5474913220714,1855.369150926663,1467.529642124732,,,2383.680206032199,1252.6234502173952,2467.2548362183857,1455.590409240991,2517.9965759742845,1557.073888752789,1115.1367121347253,1169.0488200312086,1061.410164157891,1452.6056010200557,971.865917529834,1557.073888752789,1315.1188629373858,1216.8057515661724,1395.708684902637,1521.256190101566,1479.2833150888237,1580.9523545202708
labeled-data,2025_silk_01_nologo,img053.png,2781.475835046854,785.0590441040421,2647.916259765625,452.77203369140625,1989.7750351478603,530.4596557617188,1446.0849027652507,506.6247963102021,1917.0344308157491,1262.7804534276997,1841.2823773403939,1462.5251931657403,,,2368.529819842008,1249.8318450292622,2468.56860924144,1452.828509184721,2546.5564582836287,1559.0741690553932,1125.6536865234375,1169.166259765625,1083.239561134821,1447.7266738365147,1010.0028445742026,1566.9626070429954,1301.4039266655268,1214.5849931388934,1372.1110168448613,1507.6068904061967,1466.802856445312,1586.479736328125
labeled-data,2025_silk_01_nologo,img054.png,2777.67489119565,760.1300937630817,2655.2977541373057,440.75561412301187,1983.7159044268778,530.2998607510688,1422.5719588910542,509.4062032045222,1903.1260824616265,1270.5322995430065,1819.5514522754402,1476.4840667875376,2532.9206170789607,1560.0586969737242,2362.7865484856525,1252.6234502173952,2470.2396444393207,1470.5144503456672,,,1139.0151779022071,1154.1247789265326,1109.1670956928547,1446.6359845781853,1040.5165066113443,1560.0586969737242,1297.2100136117742,1201.8817104614961,1353.9213698095436,1515.2865736596957,1443.4656164376008,1577.9675462993355
labeled-data,2025_silk_01_nologo,img055.png,2764.9782117979553,771.2270021202443,2644.693603515625,445.0320739746094,1989.180652066893,533.6577829927112,1426.4960715253187,506.2220756154668,1893.3135589390713,1279.9728002926322,1810.2572775373847,1461.1194314469903,,,2359.393675496003,1264.1193313489975,2453.1284811097275,1468.2215863247693,2514.6274281488336,1558.6446318527169,1157.9870138655097,1153.1683816423028,1139.202167925455,1443.64615411163,1091.2068058402444,1568.9403902461204,1287.1373291015625,1202.13232421875,1340.6652627449766,1499.4388929486145,,
labeled-data,2025_silk_01_nologo,img056.png,2774.6900829747146,769.0845184258874,2655.2977541373057,437.7708059020767,1983.7159044268778,536.2694771929393,1425.5567671119893,503.43658676265176,1894.171657798821,1258.5930666592656,1795.6729865079583,1467.529642124732,,,2347.8625073809762,1285.4563406476827,2440.3915622299683,1497.3777243340842,,,1168.8632601115594,1142.1855460427917,1168.8632601115594,1449.6207927991206,1130.0607532394013,1560.0586969737242,1279.301164286163,1198.896902240561,1327.0580958211267,1509.3169572178251,,
labeled-data,2025_silk_01_nologo,img057.png,2765.592608392742,768.5151127667899,2642.013916015625,437.4095458984375,2011.1563241271379,532.9813285459959,1442.308704329429,496.4992542337816,1881.141064064422,1266.5258978924421,1784.4593039045722,1454.839616992379,3459.169677734375,1063.190673828125,2324.6269698369742,1273.1356707970886,2406.4221270828416,1495.0540828586513,3461.895263671875,1064.0386962890625,1190.086494182573,1138.5030088226208,1206.734545676112,1436.6600414196737,1181.257137058259,1571.830138786289,1268.643289586964,1202.3178119031709,1304.6887307279742,1497.9865889716773,1389.1434326747058,1584.761474551857
labeled-data,2025_silk_01_nologo,img060.png,2757.6338414150787,766.0306046372199,2643.41162109375,437.6196594238281,2004.2943224138594,532.7312876620513,1445.0743914899297,490.9210062276734,1860.6920655251342,1257.44168228409,1749.4637684994732,1453.4910269393638,,,2256.7002993844603,1266.4394884647131,2334.5227938201815,1509.3352323482154,,,,,1326.65261048081,1436.9828958761111,,,1239.9577826319196,1188.7398681640625,1254.7869873046877,1501.4916612986613,,
labeled-data,2025_silk_01_nologo,img062.png,2754.4470815937266,778.675401959786,2648.66796875,440.6328430175781,2006.1473045393714,538.086256475616,1457.7657934133042,498.8544444368655,1863.5909349341073,1279.14144588493,1737.4069990369953,1451.8699052464895,,,2236.1135770206456,1293.889474360149,2292.0827151672074,1507.5168998383633,2393.945068359375,1569.378662109375,1314.5968640288406,1204.5618217133638,1400.3931863483608,1432.2696359846332,1427.55931700546,1559.4796407933818,1223.8377685546875,1189.0084228515625,1218.01025390625,1493.2728904835662,1283.4538227839917,1591.2345006061569
labeled-data,2025_silk_01_nologo,img064.png,2774.6900829747146,784.0085595305636,2667.236987021046,449.71003878581763,2019.5336030781007,536.2694771929393,1431.52638355386,500.4517785417166,1894.171657798821,1297.3955735314237,1753.885671414865,1452.6056010200557,,,2201.60690455515,1288.441148868618,2261.3030689738544,1518.2713818806308,2341.892890939106,1566.0283134155945,1353.9213698095436,1180.9880529149495,1479.2833150888237,1443.65117635725,1524.055438402852,1554.0890805318536,1204.6809587627822,1183.9728611358848,1174.8328765534297,1500.3625325550195,1240.4986574140048,1589.9067791830764
labeled-data,2025_silk_01_nologo,img065.png,2766.4918874394766,793.719662540287,2660.855712890625,453.4219970703125,2005.3861961409339,534.8999794787135,1448.129190382487,502.3703958277122,1920.8627073209805,1296.7926772022824,1781.0188685143835,1460.6672005926657,1686.7008336407491,1549.4374724003305,2191.6733822738806,1265.196377525554,2243.9747370758832,1513.6832770743558,,,1376.5921022225523,1190.44116670932,1514.424077209112,1441.944006526122,1567.9405945984347,1556.2970869410105,1191.8544921875,1190.9664306640625,1159.7548828125,1495.9366455078125,,
labeled-data,2025_silk_01_nologo,img066.png,2771.705274753779,789.978175972434,2679.176219904787,455.679655227688,2007.5943701943597,533.284668972004,1413.6175342282486,506.42139498358705,1953.8678222175256,1291.425957089553,1813.5818358335696,1458.5752174619263,1706.1287398799013,1536.1802312062423,2183.6980552295386,1291.425957089553,2225.4853703226318,1521.256190101566,2300.1055758460125,1563.0435051946592,1395.708684902637,1192.9272857986905,1550.9187123912693,1443.65117635725,1604.6452603681032,1551.1042723109185,1177.817684774365,1198.896902240561,1133.0455614603366,1500.3625325550195,1204.6809587627822,1592.8915874040117
labeled-data,2025_silk_01_nologo,img067.png,2765.735658311909,798.9326006352399,2673.206603462917,470.6036963323642,2013.5639866362303,530.2998607510688,1425.5567671119893,506.42139498358705,1986.7007126478131,1297.3955735314237,1837.4603016010515,1458.5752174619263,1732.9920138683183,1536.1802312062423,2168.7740141248623,1276.501915984877,2201.60690455515,1503.3473407759548,,,1422.5719588910542,1198.896902240561,1580.7667946006213,1455.590409240991,1643.4477672402613,1551.1042723109185,1168.8632601115594,1186.9576693568201,1118.1215203556603,1494.392916113149,,
labeled-data,2025_silk_01_nologo,img069.png,2769.4658192149245,816.5683059603192,2679.62841796875,484.4195251464844,2006.0626903489283,529.8237419686122,1423.387525491553,521.8225708007815,2059.3521254109955,1282.7177939654812,1908.4623340316598,1453.9287385371695,1803.3982146079152,1541.3837073275918,2151.306474649964,1262.2433745958665,2165.858892349321,1500.733760048492,,,1472.3429280509692,1231.040264803345,1629.4243733567744,1470.6813515490257,1719.6746957299385,1569.1079320918743,1153.3121337890625,1197.6878662109375,1080.02685546875,1492.5780029296875,,
labeled-data,2025_silk_01_nologo,img070.png,2777.67489119565,825.7958746236568,2694.100261009464,494.4821620998461,2022.518411299036,524.3302443091984,1425.5567671119893,521.3454360882631,2088.184192159611,1276.501915984877,1941.9285893337847,1443.65117635725,1846.4147262638571,1542.1498476481127,2153.849973020186,1288.441148868618,2153.849973020186,1509.3169572178251,2225.4853703226318,1563.0435051946592,1497.192164414435,1246.6538337755246,1649.417383682132,1479.4688750084729,1744.9312467520592,1566.0283134155945,1136.0303696812716,1198.896902240561,1058.4253559369558,1491.4081078922138,1115.1367121347253,1580.9523545202708
